timelog_id,activity_idref,person_idref,subtask_idref,account_idref,logdate,hours,timestamp
1260,1003,1,14,101,2006-02-08,2,"2014-09-25 20:16:31"
1261,1004,1,8,101,2006-02-08,0.5,"2014-09-25 20:16:31"
1262,1005,1,7,101,2006-02-09,0.5,"2014-09-25 20:16:31"
1263,1006,1,13,101,2006-02-10,0.5,"2014-09-25 20:16:31"
1264,1007,1,13,101,2006-02-10,0.5,"2014-09-25 20:16:31"
1265,1008,1,7,101,2006-02-10,1,"2014-09-25 20:16:31"
1266,1009,1,30,101,2006-02-13,0.5,"2014-09-25 20:16:31"
1267,1010,1,13,101,2006-02-13,0.5,"2014-09-25 20:16:31"
1268,1011,1,14,101,2006-02-13,0.5,"2014-09-25 20:16:31"
1269,1011,1,14,101,2006-02-14,1,"2014-09-25 20:16:31"
1270,1011,1,14,101,2006-02-16,1,"2014-09-25 20:16:31"
1271,1011,1,14,101,2006-02-17,0.5,"2014-09-25 20:16:31"
1272,1011,1,14,101,2006-02-18,0.75,"2014-09-25 20:16:31"
1273,1012,1,14,101,2006-02-14,2.5,"2014-09-25 20:16:31"
1274,1013,1,13,101,2006-02-14,1,"2014-09-25 20:16:31"
1275,1014,1,30,101,2006-02-14,1,"2014-09-25 20:16:31"
1276,1014,1,30,101,2006-02-15,1,"2014-09-25 20:16:31"
1277,1015,1,31,101,2006-02-15,0.75,"2014-09-25 20:16:31"
1278,1015,1,31,101,2006-02-19,3,"2014-09-25 20:16:31"
1279,1016,1,30,101,2006-02-15,0.25,"2014-09-25 20:16:31"
1280,1017,1,8,101,2006-02-15,1.5,"2014-09-25 20:16:31"
1281,1017,1,8,101,2006-02-16,1,"2014-09-25 20:16:31"
1282,371,1,14,101,2006-02-15,3.5,"2014-09-25 20:16:31"
1283,1018,1,7,101,2006-02-16,1,"2014-09-25 20:16:31"
1284,1018,1,7,101,2006-02-19,1,"2014-09-25 20:16:31"
1285,1019,1,13,101,2006-02-17,3.5,"2014-09-25 20:16:31"
1286,1020,1,18,101,2006-02-18,1,"2014-09-25 20:16:31"
1287,1021,1,8,101,2006-02-20,0.75,"2014-09-25 20:16:31"
1288,1021,1,8,101,2006-02-23,0.5,"2014-09-25 20:16:31"
1289,1021,1,8,101,2006-02-24,0.5,"2014-09-25 20:16:31"
1290,1022,1,14,101,2006-02-20,0.75,"2014-09-25 20:16:31"
1291,1023,1,14,101,2006-02-20,0.75,"2014-09-25 20:16:31"
1292,1023,1,14,101,2006-02-22,1,"2014-09-25 20:16:31"
1293,1023,1,14,101,2006-02-23,1,"2014-09-25 20:16:31"
1294,1023,1,14,101,2006-02-24,1.5,"2014-09-25 20:16:31"
1295,1024,1,14,101,2006-02-21,1,"2014-09-25 20:16:31"
1296,1025,1,14,101,2006-02-21,0.5,"2014-09-25 20:16:31"
1297,1026,1,18,101,2006-02-21,1,"2014-09-25 20:16:31"
1298,1026,1,18,101,2006-02-22,1.5,"2014-09-25 20:16:31"
1299,1027,1,31,101,2006-02-22,2,"2014-09-25 20:16:31"
1300,1027,1,31,101,2006-02-24,2,"2014-09-25 20:16:31"
1301,1028,1,14,101,2006-02-22,0.5,"2014-09-25 20:16:31"
1302,1028,1,14,101,2006-02-23,0.5,"2014-09-25 20:16:31"
1303,1028,1,14,101,2006-02-24,1,"2014-09-25 20:16:31"
1304,1029,1,30,101,2006-02-23,1.5,"2014-09-25 20:16:31"
1305,1030,1,14,101,2006-02-23,0.5,"2014-09-25 20:16:31"
1306,1031,1,9,101,2006-02-24,0.75,"2014-09-25 20:16:31"
1307,1032,1,14,101,2006-02-24,0.25,"2014-09-25 20:16:31"
1308,1033,1,31,101,2006-02-27,1.5,"2014-09-25 20:16:31"
1309,1034,1,30,101,2006-02-27,1.25,"2014-09-25 20:16:31"
1310,1035,1,14,101,2006-02-27,1,"2014-09-25 20:16:31"
1311,1035,1,14,101,2006-02-28,1,"2014-09-25 20:16:31"
1312,1036,1,9,101,2006-02-27,1,"2014-09-25 20:16:31"
1313,710,1,13,101,2006-02-27,0.75,"2014-09-25 20:16:31"
1314,710,1,13,101,2006-02-28,1.5,"2014-09-25 20:16:31"
1315,1037,1,14,101,2006-02-28,1,"2014-09-25 20:16:31"
1316,1038,1,30,101,2006-02-28,1,"2014-09-25 20:16:31"
1317,1039,1,11,101,2006-02-28,0.5,"2014-09-25 20:16:31"
1318,1040,15,33,74,2006-02-19,6.25,"2014-09-25 20:16:31"
1319,1041,4,7,101,2006-03-01,0.5,"2014-09-25 20:16:31"
1320,1041,4,7,101,2006-03-02,0.25,"2014-09-25 20:16:31"
1321,1042,4,7,101,2006-03-07,0.5,"2014-09-25 20:16:31"
1322,1043,4,7,101,2006-03-15,0.5,"2014-09-25 20:16:31"
1323,1044,4,9,101,2006-03-22,1.5,"2014-09-25 20:16:31"
1324,1044,4,9,101,2006-03-23,0.5,"2014-09-25 20:16:31"
1325,1045,4,13,101,2006-03-22,1,"2014-09-25 20:16:31"
1326,1046,4,7,101,2006-03-27,0.75,"2014-09-25 20:16:31"
1327,1046,4,7,101,2006-03-29,0.25,"2014-09-25 20:16:31"
1328,1047,11,28,101,2006-03-02,0.75,"2014-09-25 20:16:31"
1329,1048,11,32,2,2006-03-07,3.5,"2014-09-25 20:16:32"
1330,1049,11,32,2,2006-03-09,7,"2014-09-25 20:16:32"
1331,1050,11,32,2,2006-03-16,7,"2014-09-25 20:16:32"
1332,1051,11,28,101,2006-03-15,0.5,"2014-09-25 20:16:32"
1333,1051,11,28,101,2006-03-16,0.5,"2014-09-25 20:16:32"
1334,1052,11,28,101,2006-03-17,0.75,"2014-09-25 20:16:32"
1335,1053,11,32,39,2006-03-20,1.5,"2014-09-25 20:16:32"
1336,1054,11,33,2,2006-03-21,5,"2014-09-25 20:16:32"
1337,1052,11,28,101,2006-03-22,0.5,"2014-09-25 20:16:32"
1338,1055,11,32,3,2006-03-23,1.5,"2014-09-25 20:16:32"
1339,1056,11,33,3,2006-03-23,0.5,"2014-09-25 20:16:32"
1340,1057,11,32,39,2006-03-24,2,"2014-09-25 20:16:32"
1341,1058,11,28,5,2006-03-29,0.5,"2014-09-25 20:16:32"
1342,1059,15,33,71,2006-03-17,3,"2014-09-25 20:16:32"
1343,1060,8,32,71,2006-02-28,4.25,"2014-09-25 20:16:32"
1344,1060,8,32,71,2006-03-01,6,"2014-09-25 20:16:32"
1345,1060,8,32,71,2006-03-02,3,"2014-09-25 20:16:32"
1346,1061,8,7,101,2006-02-28,0.25,"2014-09-25 20:16:32"
1347,1062,8,32,71,2006-03-02,4,"2014-09-25 20:16:32"
1348,1063,8,32,71,2006-03-06,6.5,"2014-09-25 20:16:32"
1349,1063,8,32,71,2006-03-07,5,"2014-09-25 20:16:32"
1350,1064,8,29,101,2006-03-07,2.5,"2014-09-25 20:16:32"
1351,1065,8,28,101,2006-03-07,0.5,"2014-09-25 20:16:32"
1352,1063,8,32,71,2006-03-13,6.5,"2014-09-25 20:16:32"
1353,1063,8,32,71,2006-03-14,5,"2014-09-25 20:16:32"
1354,1063,8,32,71,2006-03-15,5.25,"2014-09-25 20:16:32"
1355,1063,8,32,71,2006-03-16,4.25,"2014-09-25 20:16:32"
1356,1063,8,32,71,2006-03-17,4,"2014-09-25 20:16:32"
1357,1064,8,29,101,2006-03-14,2.5,"2014-09-25 20:16:32"
1358,1066,8,28,101,2006-03-14,0.5,"2014-09-25 20:16:32"
1359,1066,8,28,101,2006-03-17,0.5,"2014-09-25 20:16:32"
1360,1067,8,8,71,2006-03-15,0.75,"2014-09-25 20:16:32"
1361,460,8,30,101,2006-03-16,2.5,"2014-09-25 20:16:32"
1362,1068,8,30,101,2006-03-16,1.25,"2014-09-25 20:16:32"
1363,1068,8,30,101,2006-03-17,1,"2014-09-25 20:16:32"
1364,1069,8,30,101,2006-03-20,1.5,"2014-09-25 20:16:32"
1365,1069,8,30,101,2006-03-24,1,"2014-09-25 20:16:32"
1366,1070,8,32,39,2006-03-21,3.5,"2014-09-25 20:16:32"
1367,1071,8,32,39,2006-03-21,1.5,"2014-09-25 20:16:32"
1368,1065,8,28,101,2006-03-21,0.5,"2014-09-25 20:16:32"
1369,473,8,7,101,2006-03-21,0.5,"2014-09-25 20:16:32"
1370,1072,8,10,101,2006-03-22,4,"2014-09-25 20:16:32"
1371,1073,8,29,101,2006-03-22,2,"2014-09-25 20:16:32"
1372,1074,8,33,19,2006-03-23,4,"2014-09-25 20:16:32"
1373,1075,8,33,101,2006-03-23,3,"2014-09-25 20:16:32"
1374,1076,8,32,71,2006-03-27,2,"2014-09-25 20:16:32"
1375,1076,8,32,71,2006-03-28,2,"2014-09-25 20:16:32"
1376,1076,8,32,71,2006-03-29,2,"2014-09-25 20:16:32"
1377,473,8,7,101,2006-03-27,1,"2014-09-25 20:16:32"
1378,473,8,7,101,2006-03-29,1.5,"2014-09-25 20:16:32"
1379,1077,8,30,101,2006-03-27,2.5,"2014-09-25 20:16:32"
1380,1077,8,30,101,2006-03-28,3,"2014-09-25 20:16:32"
1381,1077,8,30,101,2006-03-29,1,"2014-09-25 20:16:32"
1382,1078,8,32,39,2006-03-28,2,"2014-09-25 20:16:32"
1383,1079,3,7,101,2006-03-03,0.25,"2014-09-25 20:16:32"
1384,1080,3,7,101,2006-03-22,1.5,"2014-09-25 20:16:32"
1385,1080,3,7,101,2006-03-23,1,"2014-09-25 20:16:32"
1386,1081,3,7,101,2006-03-27,2,"2014-09-25 20:16:32"
1387,1081,3,7,101,2006-03-28,0.5,"2014-09-25 20:16:32"
1388,1081,3,7,101,2006-03-29,1,"2014-09-25 20:16:32"
1389,1082,13,14,101,2006-03-01,1,"2014-09-25 20:16:32"
1390,1083,13,9,101,2006-03-01,1.5,"2014-09-25 20:16:32"
1391,460,13,30,101,2006-03-01,2.25,"2014-09-25 20:16:32"
1392,1084,13,8,101,2006-03-01,0.5,"2014-09-25 20:16:32"
1393,1085,13,28,101,2006-03-01,0.75,"2014-09-25 20:16:32"
1394,1086,13,14,101,2006-03-02,3,"2014-09-25 20:16:32"
1395,1087,13,8,101,2006-03-02,1,"2014-09-25 20:16:32"
1396,1088,13,8,101,2006-03-03,4,"2014-09-25 20:16:32"
1397,1089,13,28,101,2006-03-02,1.25,"2014-09-25 20:16:32"
1398,1089,13,28,101,2006-03-03,1,"2014-09-25 20:16:32"
1399,1090,13,14,101,2006-03-06,0.25,"2014-09-25 20:16:32"
1400,1091,13,9,101,2006-03-06,3.25,"2014-09-25 20:16:32"
1401,1092,13,7,101,2006-03-06,0.5,"2014-09-25 20:16:32"
1402,1082,13,14,101,2006-03-06,0.5,"2014-09-25 20:16:32"
1403,1093,13,8,101,2006-03-06,1,"2014-09-25 20:16:32"
1404,1094,13,7,101,2006-03-07,2,"2014-09-25 20:16:32"
1405,1095,13,9,101,2006-03-07,1,"2014-09-25 20:16:32"
1406,1091,13,9,101,2006-03-07,0.25,"2014-09-25 20:16:32"
1407,1096,13,14,101,2006-03-07,0.5,"2014-09-25 20:16:32"
1408,1082,13,14,101,2006-03-07,0.5,"2014-09-25 20:16:32"
1409,1097,13,13,101,2006-03-09,2,"2014-09-25 20:16:32"
1410,1098,13,14,101,2006-03-09,0.5,"2014-09-25 20:16:32"
1411,1082,13,14,101,2006-03-10,1.5,"2014-09-25 20:16:32"
1412,1097,13,13,101,2006-03-10,0.5,"2014-09-25 20:16:32"
1413,1099,13,9,101,2006-03-10,1,"2014-09-25 20:16:32"
1414,1100,13,8,101,2006-03-10,0.75,"2014-09-25 20:16:32"
1415,1091,13,9,101,2006-03-10,0.5,"2014-09-25 20:16:32"
1416,1101,13,28,101,2006-03-10,0.5,"2014-09-25 20:16:32"
1417,1102,13,28,101,2006-03-06,0.75,"2014-09-25 20:16:32"
1418,1102,13,28,101,2006-03-07,0.5,"2014-09-25 20:16:32"
1419,1102,13,28,101,2006-03-08,0.5,"2014-09-25 20:16:32"
1420,1103,13,8,101,2006-03-13,0.75,"2014-09-25 20:16:32"
1421,1104,13,14,101,2006-03-13,0.5,"2014-09-25 20:16:32"
1422,1105,13,9,101,2006-03-13,1,"2014-09-25 20:16:32"
1423,1097,13,13,101,2006-03-13,2.25,"2014-09-25 20:16:32"
1424,1106,13,8,101,2006-03-14,2,"2014-09-25 20:16:32"
1425,1107,13,14,101,2006-03-15,1.75,"2014-09-25 20:16:32"
1426,1108,13,14,101,2006-03-15,2,"2014-09-25 20:16:32"
1427,1102,13,28,101,2006-03-15,0.5,"2014-09-25 20:16:32"
1428,1109,13,8,101,2006-03-15,0.5,"2014-09-25 20:16:32"
1429,1110,13,8,101,2006-03-15,1,"2014-09-25 20:16:32"
1430,1111,13,9,101,2006-03-15,1,"2014-09-25 20:16:32"
1431,1109,13,8,101,2006-03-16,0.75,"2014-09-25 20:16:32"
1432,1112,13,30,101,2006-03-16,2,"2014-09-25 20:16:32"
1433,1113,13,7,101,2006-03-16,1,"2014-09-25 20:16:32"
1434,1110,13,8,101,2006-03-16,1,"2014-09-25 20:16:32"
1435,1114,13,7,101,2006-03-16,0.5,"2014-09-25 20:16:32"
1436,1115,13,28,101,2006-03-16,0.75,"2014-09-25 20:16:32"
1437,1116,13,14,101,2006-03-16,0.25,"2014-09-25 20:16:32"
1438,1115,13,28,101,2006-03-17,2.75,"2014-09-25 20:16:32"
1439,1109,13,8,101,2006-03-17,0.25,"2014-09-25 20:16:32"
1440,1105,13,9,101,2006-03-17,0.25,"2014-09-25 20:16:32"
1441,1117,13,7,101,2006-03-20,0.5,"2014-09-25 20:16:32"
1442,1118,13,9,101,2006-03-20,1,"2014-09-25 20:16:32"
1443,1119,13,9,101,2006-03-20,0.25,"2014-09-25 20:16:32"
1444,1082,13,14,101,2006-03-20,0.25,"2014-09-25 20:16:32"
1445,45,13,28,101,2006-03-20,2,"2014-09-25 20:16:32"
1446,1120,13,8,101,2006-03-20,1.5,"2014-09-25 20:16:32"
1447,1121,13,9,101,2006-03-21,1,"2014-09-25 20:16:32"
1448,1122,13,14,101,2006-03-21,0.5,"2014-09-25 20:16:32"
1449,1102,13,28,101,2006-03-21,1,"2014-09-25 20:16:32"
1450,1123,13,14,101,2006-03-21,1,"2014-09-25 20:16:32"
1451,1124,13,8,101,2006-03-21,0.25,"2014-09-25 20:16:32"
1452,1125,13,14,101,2006-03-21,0.75,"2014-09-25 20:16:32"
1453,1119,13,9,101,2006-03-21,1,"2014-09-25 20:16:32"
1454,1126,13,9,101,2006-03-22,0.5,"2014-09-25 20:16:32"
1455,1082,13,14,101,2006-03-22,0.5,"2014-09-25 20:16:32"
1456,1082,13,14,101,2006-03-23,0.75,"2014-09-25 20:16:32"
1457,1102,13,28,101,2006-03-23,1.25,"2014-09-25 20:16:32"
1458,1124,13,8,101,2006-03-23,0.75,"2014-09-25 20:16:32"
1459,1127,13,14,101,2006-03-23,0.25,"2014-09-25 20:16:32"
1460,1128,13,8,101,2006-03-23,0.25,"2014-09-25 20:16:32"
1461,1129,13,14,101,2006-03-23,0.75,"2014-09-25 20:16:32"
1462,1082,13,14,101,2006-03-24,1.25,"2014-09-25 20:16:32"
1463,1130,13,8,101,2006-03-24,0.75,"2014-09-25 20:16:32"
1464,1131,13,30,101,2006-03-24,1,"2014-09-25 20:16:32"
1465,1132,13,10,101,2006-03-24,1,"2014-09-25 20:16:32"
1466,1133,13,10,101,2006-03-24,0.75,"2014-09-25 20:16:32"
1467,1102,13,28,101,2006-03-24,1.5,"2014-09-25 20:16:32"
1468,1134,13,8,101,2006-03-24,0.5,"2014-09-25 20:16:32"
1469,1135,13,7,101,2006-03-27,0.25,"2014-09-25 20:16:32"
1470,1102,13,28,101,2006-03-27,2,"2014-09-25 20:16:32"
1471,1136,13,8,101,2006-03-27,1,"2014-09-25 20:16:32"
1472,1137,13,10,101,2006-03-27,0.25,"2014-09-25 20:16:32"
1473,1135,13,7,101,2006-03-28,0.75,"2014-09-25 20:16:32"
1474,1102,13,28,101,2006-03-28,0.25,"2014-09-25 20:16:32"
1475,1138,13,9,101,2006-03-28,0.5,"2014-09-25 20:16:32"
1476,1139,13,14,101,2006-03-28,2,"2014-09-25 20:16:32"
1477,1140,13,8,101,2006-03-29,2,"2014-09-25 20:16:32"
1478,1082,13,14,101,2006-03-29,0.5,"2014-09-25 20:16:32"
1479,1136,13,8,101,2006-03-29,1,"2014-09-25 20:16:32"
1480,1102,13,28,101,2006-03-29,0.5,"2014-09-25 20:16:32"
1481,1141,13,31,101,2006-03-29,0.5,"2014-09-25 20:16:32"
1482,1142,13,7,101,2006-03-29,0.5,"2014-09-25 20:16:32"
1483,1143,7,29,101,2006-03-01,0.25,"2014-09-25 20:16:32"
1484,1144,7,28,101,2006-03-01,0.75,"2014-09-25 20:16:32"
1485,1145,7,28,101,2006-03-01,1,"2014-09-25 20:16:32"
1486,495,7,30,101,2006-03-01,2.25,"2014-09-25 20:16:32"
1487,1146,7,14,101,2006-03-01,1.75,"2014-09-25 20:16:32"
1488,1147,7,11,101,2006-03-01,0.25,"2014-09-25 20:16:32"
1489,1148,7,14,29,2006-03-01,0.5,"2014-09-25 20:16:32"
1490,1149,7,29,28,2006-03-01,0.25,"2014-09-25 20:16:32"
1491,1150,7,30,101,2006-03-01,0.5,"2014-09-25 20:16:32"
1492,1151,7,28,28,2006-03-02,0.5,"2014-09-25 20:16:32"
1493,1152,7,8,30,2006-03-02,0.5,"2014-09-25 20:16:32"
1494,1152,7,8,30,2006-03-03,0.25,"2014-09-25 20:16:32"
1495,1153,7,14,29,2006-03-02,2.5,"2014-09-25 20:16:32"
1496,1154,7,28,101,2006-03-02,0.5,"2014-09-25 20:16:32"
1497,1155,7,27,101,2006-03-02,0.25,"2014-09-25 20:16:32"
1498,1156,7,28,101,2006-03-02,0.5,"2014-09-25 20:16:32"
1499,1157,7,14,101,2006-03-02,0.25,"2014-09-25 20:16:32"
1500,1158,7,28,101,2006-03-02,0.5,"2014-09-25 20:16:32"
1501,1159,7,14,23,2006-03-02,0.25,"2014-09-25 20:16:32"
1502,1159,7,14,23,2006-03-03,0.5,"2014-09-25 20:16:32"
1503,1160,7,28,101,2006-03-03,0.25,"2014-09-25 20:16:32"
1504,1161,7,7,101,2006-03-02,0.5,"2014-09-25 20:16:32"
1505,1162,7,30,101,2006-03-02,1.5,"2014-09-25 20:16:32"
1506,1163,7,28,101,2006-03-03,3,"2014-09-25 20:16:32"
1507,1164,7,14,28,2006-03-03,0.5,"2014-09-25 20:16:32"
1508,1165,7,14,29,2006-03-03,0.75,"2014-09-25 20:16:32"
1509,1166,7,28,101,2006-03-01,0.25,"2014-09-25 20:16:32"
1510,1166,7,28,101,2006-03-03,0.25,"2014-09-25 20:16:32"
1511,1167,7,32,101,2006-03-06,2,"2014-09-25 20:16:32"
1512,1168,7,28,101,2006-03-06,2,"2014-09-25 20:16:32"
1513,1169,7,14,101,2006-03-06,1,"2014-09-25 20:16:32"
1514,1170,7,8,101,2006-03-06,0.25,"2014-09-25 20:16:32"
1515,1171,7,9,101,2006-03-06,0.25,"2014-09-25 20:16:32"
1516,1172,7,10,101,2006-03-06,0.5,"2014-09-25 20:16:32"
1517,1173,7,7,101,2006-03-06,0.25,"2014-09-25 20:16:32"
1518,1174,7,32,101,2006-03-07,1.5,"2014-09-25 20:16:32"
1519,1175,7,11,101,2006-03-07,0.75,"2014-09-25 20:16:32"
1520,1176,7,11,101,2006-03-07,0.5,"2014-09-25 20:16:32"
1521,1177,7,29,101,2006-03-07,0.75,"2014-09-25 20:16:32"
1522,1101,7,28,101,2006-03-07,1.5,"2014-09-25 20:16:32"
1523,1178,7,28,101,2006-03-07,0.25,"2014-09-25 20:16:32"
1524,1179,7,14,101,2006-03-07,1.25,"2014-09-25 20:16:32"
1525,1180,7,29,101,2006-03-07,1,"2014-09-25 20:16:32"
1526,1181,7,14,5,2006-03-08,1.5,"2014-09-25 20:16:32"
1527,1182,7,32,28,2006-03-08,2,"2014-09-25 20:16:32"
1528,1101,7,28,101,2006-03-08,1.75,"2014-09-25 20:16:32"
1529,1183,7,8,30,2006-03-09,2.5,"2014-09-25 20:16:32"
1530,1184,7,8,30,2006-03-09,0.25,"2014-09-25 20:16:32"
1531,1101,7,28,101,2006-03-09,1.5,"2014-09-25 20:16:32"
1532,1185,7,29,101,2006-03-09,0.25,"2014-09-25 20:16:32"
1533,1186,7,30,101,2006-03-09,0.5,"2014-09-25 20:16:32"
1534,1187,7,14,23,2006-03-08,1,"2014-09-25 20:16:32"
1535,1188,7,14,28,2006-03-08,0.75,"2014-09-25 20:16:32"
1536,1189,7,28,101,2006-03-21,1.25,"2014-09-25 20:16:32"
1537,1190,7,30,101,2006-03-21,0.5,"2014-09-25 20:16:32"
1538,1191,7,8,23,2006-03-21,0.5,"2014-09-25 20:16:32"
1539,1192,7,14,30,2006-03-21,0.25,"2014-09-25 20:16:32"
1540,1193,7,8,30,2006-03-21,0.5,"2014-09-25 20:16:32"
1541,1194,7,29,101,2006-03-21,0.25,"2014-09-25 20:16:32"
1542,1195,7,32,3,2006-03-21,1.25,"2014-09-25 20:16:32"
1543,1196,7,14,28,2006-03-21,0.5,"2014-09-25 20:16:32"
1544,1197,7,28,101,2006-03-21,0.25,"2014-09-25 20:16:32"
1545,1198,7,28,101,2006-03-20,2.25,"2014-09-25 20:16:32"
1546,1199,7,29,101,2006-03-20,0.75,"2014-09-25 20:16:32"
1547,1200,7,9,101,2006-03-20,0.75,"2014-09-25 20:16:32"
1548,1201,7,14,23,2006-03-20,1.25,"2014-09-25 20:16:32"
1549,883,7,30,101,2006-03-20,0.25,"2014-09-25 20:16:32"
1550,1202,7,14,10,2006-03-20,0.25,"2014-09-25 20:16:32"
1551,1203,7,10,101,2006-03-20,0.5,"2014-09-25 20:16:32"
1552,896,7,13,101,2006-03-24,0.5,"2014-09-25 20:16:32"
1553,1204,7,7,101,2006-03-23,0.5,"2014-09-25 20:16:32"
1554,1205,7,30,101,2006-03-23,0.75,"2014-09-25 20:16:32"
1555,1206,7,9,23,2006-03-23,0.5,"2014-09-25 20:16:32"
1556,1207,7,32,19,2006-03-23,3,"2014-09-25 20:16:33"
1557,1198,7,28,101,2006-03-23,0.25,"2014-09-25 20:16:33"
1558,1208,7,30,101,2006-03-23,0.5,"2014-09-25 20:16:33"
1559,1209,7,30,101,2006-03-24,1,"2014-09-25 20:16:33"
1560,1210,7,29,101,2006-03-24,0.5,"2014-09-25 20:16:33"
1561,1211,7,32,28,2006-03-24,3,"2014-09-25 20:16:33"
1562,1212,7,10,101,2006-03-24,0.5,"2014-09-25 20:16:33"
1563,1213,7,10,101,2006-03-24,0.25,"2014-09-25 20:16:33"
1564,1214,7,14,30,2006-03-22,1.75,"2014-09-25 20:16:33"
1565,1215,7,32,30,2006-03-22,1.5,"2014-09-25 20:16:33"
1566,1216,7,14,26,2006-03-22,0.5,"2014-09-25 20:16:33"
1567,1217,7,28,101,2006-03-24,0.75,"2014-09-25 20:16:33"
1568,1218,7,14,39,2006-03-22,0.25,"2014-09-25 20:16:33"
1569,1219,7,32,39,2006-03-22,1.25,"2014-09-25 20:16:33"
1570,1220,7,9,101,2006-03-22,2,"2014-09-25 20:16:33"
1571,1221,7,32,101,2006-03-22,0.75,"2014-09-25 20:16:33"
1572,1222,7,28,101,2006-03-24,1.25,"2014-09-25 20:16:33"
1573,1223,7,33,71,2006-03-13,1.25,"2014-09-25 20:16:33"
1574,1224,7,14,28,2006-03-13,3.25,"2014-09-25 20:16:33"
1575,1225,7,28,101,2006-03-13,2.5,"2014-09-25 20:16:33"
1576,1226,7,8,30,2006-03-13,0.5,"2014-09-25 20:16:33"
1577,1227,7,29,101,2006-03-14,2,"2014-09-25 20:16:33"
1578,1228,7,29,28,2006-03-15,2.25,"2014-09-25 20:16:33"
1579,1229,7,8,30,2006-03-14,0.25,"2014-09-25 20:16:33"
1580,1230,7,8,30,2006-03-14,1.25,"2014-09-25 20:16:33"
1581,1225,7,28,101,2006-03-14,0.75,"2014-09-25 20:16:33"
1582,1231,7,14,28,2006-03-15,0.75,"2014-09-25 20:16:33"
1583,1232,7,9,101,2006-03-15,2,"2014-09-25 20:16:33"
1584,1233,7,14,71,2006-03-14,0.25,"2014-09-25 20:16:33"
1585,1234,7,33,71,2006-03-14,0.75,"2014-09-25 20:16:33"
1586,1225,7,28,101,2006-03-15,2,"2014-09-25 20:16:33"
1587,1235,7,8,23,2006-03-15,0.75,"2014-09-25 20:16:33"
1588,1236,7,29,101,2006-03-17,0.25,"2014-09-25 20:16:33"
1589,1237,7,33,71,2006-03-17,0.5,"2014-09-25 20:16:33"
1590,1238,7,7,101,2006-03-17,0.5,"2014-09-25 20:16:33"
1591,1239,7,8,30,2006-03-17,0.25,"2014-09-25 20:16:33"
1592,1240,7,28,101,2006-03-17,0.75,"2014-09-25 20:16:33"
1593,460,7,30,101,2006-03-16,3,"2014-09-25 20:16:33"
1594,1241,7,10,101,2006-03-16,1.75,"2014-09-25 20:16:33"
1595,1242,7,29,101,2006-03-17,0.5,"2014-09-25 20:16:33"
1596,1225,7,28,101,2006-03-16,2,"2014-09-25 20:16:33"
1597,1243,7,10,101,2006-03-16,1.25,"2014-09-25 20:16:33"
1598,1225,7,28,101,2006-03-17,1,"2014-09-25 20:16:33"
1599,1244,7,9,101,2006-03-17,0.5,"2014-09-25 20:16:33"
1600,896,7,13,101,2006-03-17,0.5,"2014-09-25 20:16:33"
1601,1245,7,14,28,2006-03-27,3,"2014-09-25 20:16:33"
1602,1246,7,28,101,2006-03-27,0.25,"2014-09-25 20:16:33"
1603,1247,7,29,101,2006-03-27,0.5,"2014-09-25 20:16:33"
1604,1248,7,28,101,2006-03-28,2.5,"2014-09-25 20:16:33"
1605,1249,7,9,101,2006-03-28,1.25,"2014-09-25 20:16:33"
1606,896,7,13,101,2006-03-28,0.25,"2014-09-25 20:16:33"
1607,1250,7,14,23,2006-03-28,0.5,"2014-09-25 20:16:33"
1608,1251,7,14,23,2006-03-29,2.75,"2014-09-25 20:16:33"
1609,1252,7,14,3,2006-03-29,0.5,"2014-09-25 20:16:33"
1610,1253,7,28,101,2006-03-29,2.25,"2014-09-25 20:16:33"
1611,1254,7,29,23,2006-03-29,1,"2014-09-25 20:16:33"
1612,1255,1,14,101,2006-03-03,1,"2014-09-25 20:16:33"
1613,1255,1,14,101,2006-03-05,1,"2014-09-25 20:16:33"
1614,1256,1,30,101,2006-03-03,2.5,"2014-09-25 20:16:33"
1615,1257,1,8,101,2006-03-03,0.75,"2014-09-25 20:16:33"
1616,1257,1,8,101,2006-03-05,0.5,"2014-09-25 20:16:33"
1617,1258,1,14,101,2006-03-04,4,"2014-09-25 20:16:33"
1618,1259,1,14,101,2006-03-04,1,"2014-09-25 20:16:33"
1619,1260,1,14,101,2006-03-04,1.5,"2014-09-25 20:16:33"
1620,1261,1,9,101,2006-03-05,1,"2014-09-25 20:16:33"
1621,1262,1,31,101,2006-03-05,2,"2014-09-25 20:16:33"
1622,1263,1,13,101,2006-03-05,3.5,"2014-09-25 20:16:33"
1623,1264,1,14,101,2006-03-05,1,"2014-09-25 20:16:33"
1624,1265,1,14,101,2006-03-06,0.5,"2014-09-25 20:16:33"
1625,1265,1,14,101,2006-03-07,1,"2014-09-25 20:16:33"
1626,1265,1,14,101,2006-03-08,1.5,"2014-09-25 20:16:33"
1627,1265,1,14,101,2006-03-09,1,"2014-09-25 20:16:33"
1628,1265,1,14,101,2006-03-10,1,"2014-09-25 20:16:33"
1629,1266,1,31,101,2006-03-08,2,"2014-09-25 20:16:33"
1630,1266,1,31,101,2006-03-09,1.5,"2014-09-25 20:16:33"
1631,1266,1,31,101,2006-03-12,0.25,"2014-09-25 20:16:33"
1632,1267,1,30,101,2006-03-08,0.25,"2014-09-25 20:16:33"
