Action_ID,Subtask_IDRef,Name,Description,Inactive_AsOf
7817,45,*,Scheduled Bike Blender for Kent and arranged club meeting with Team Leader / action plan,
7818,28,*,Coordinated Pedal Power assembly event at Bacich,
7819,28,*,Coordianted Pedal Power assembly event at Bel Aire,
7820,45,*,"Planning for, travel from office and meeting at Hamilton for the bike give away event on March 28th, follow-up communication regarding next steps",
7821,45,*,Travel and meeting at Davidson MS to discuss Contest roll-out,
7822,45,*,White Hill schedule of Club meeting,
7823,45,*,Communication with Drake students regarding Contest,
7824,28,*,Scheduling and communication with Pleasant Valley about Pedal Power Assembly,
7825,45,*,Planning for Connections presentation at White Hill MS,
7826,45,*,Communication with Kent Team Leader to coordinate the Bike Blender and  poster making event,
7827,45,*,"Coordinated events for Miller Creek's Bike Give-away event at Hamilton (photo release form - Spanish), waiver, etc., follow-up with Hamilton & Loma Verde Team Leaders about March 28 event and action items.",
7828,45,*,Travel from office to/from San Rafael pick up Bike Blender and supplies for Kent Bike Blender event,
7829,45,*,"Travel, planning for White Hill club meeting, and TGG Values class at WH Connections classroom, sign-ups for Spring Contest taken",
7830,28,*,Bacich Pedal Power Assembly communication and scheduling,
7831,45,*,Communication with Drake Comacad regarding Transportation video status,
7832,45,*,Communication with Miller Creek regarding Eco-Challenge contest results and upcoming event at Hamilton school,
7833,45,*,Communication with Kent Team Leader regarding advertising Bike Skills classes in school newspaper,
7834,45,*,Staff meeting,
7835,45,*,Travel to/from Kent for bike blender and poster making event for Bike Skills classes classes,
7836,45,*,Travel to/from Hamilton to match bikes with student recipients.,
7837,45,*,"Travel to Hamilton to assist Miller Creek Team Leader with matching bikes to list of recipients, (devised plan for matching).",
7838,45,*,"Prepped for, travel to from with supplies, for Kent Poster Making event to advertise for Spring Contest and Bike Skills classes",
7839,29,*,Met with Frances and Heather to review / edit new Bikes Skills class for MS,
7840,45,*,Coordination e-mails for Miller Creek club meeting and Bike distribution event for Hamilton/ Loma Verde students,
7841,45,*,Communication with Team Leader at Kent regarding new advertisements for Bike Skills classes and possible date change due to conflict with schedule at Kent.,
7842,45,*,Club meeting at Miller Creek to discuss March 28th bike donation event at Hamilton/ Loma Verde.,
7843,45,*,Coordination of Club meeting and Contest Roll out dates with White Hill staff,
7844,45,*,"Miller Creek Club event to distribute bikes to Loma Verde / Hamilton families; revised liability waiver, copied photo release forms, loaded supplies (helmets/locks/bike blender/ etc) into van, travel, set-up for event including rodeo, breakdown, returned supplies/bike blender to office.",
7845,45,*,Prep for and Club meeting at White Hill middle school to launch spring contest,
7846,28,*,Confirmation with Bacich about Pedal Power Assembly - pre-skit rehearsal,
7847,28,*,Coordination of final edit meeting for Middle School Bike Skills classes,
7848,32,*,"Strawberry Point, Traffic Safety Game, 25 students",
7849,32,*,"Manor, Traffic Safety Game, 25 students",
7850,29,*,mending Traffic Safety display board,
7851,33,*,prep for Manor WAB,
7852,43,*,"e-mail follow-up re:scheduling, U-Haul pick ups, etc.",
7853,32,*,"Manor, Helmet Safety, 0 students (postponed)",
7854,45,*,typing notes form Teen Team Leader break out group,
7855,28,*,"sorting out class schedule, handout prep fro classes, e-mail follow up",
7856,33,*,"St. Anselm's, Bicycle Rodeo,",
7857,32,*,"Manor, Helmet Safety, 50 students",
7858,32,*,"Strawberry Point, Helmet Safety, 50 students",
7859,32,*,"Manor, Helmet Safety, 25 students",
7860,45,*,Teen Team Leader meeting (incl. prep & tear down); additions to middle school gameshow,
7861,33,*,"Lynwood, Walk Around the Block, 70 students",
7862,32,*,"St. Anselm's, Traffic Safety Game, 29 students",
7863,33,*,"St. Anselm's, Walk Around the Block, 30 students",
7864,43,*,revising e-mails re:scheduling and Safe Routes meetings,
7865,45,*,coordinating availability for middle/high school activities,
7866,45,*,meeting at Hamilton ES to organize final segment of Miller Creek Teen Challenge; revision of event location,
7867,28,*,"rescheduling classes, coordinating schedule with colleagues, schedule review",
7868,33,*,"Manor, Walk Around the Block, 39 students",
7869,32,*,"Manor, Traffic Safety Game, 50 students",
7870,45,*,"maintaining middle/high school bike fleet, revision of middle school power point presentation",
7871,43,*,revising e-mails re: upcoming classes & programs,
7872,28,*,"training on Microsoft Works for class scheduling in Peggy's absence, coordinating schedule with colleagues",
7873,7,*,putting curriculum up on the server,
7874,45,*,review of Powerpoint presentation for Kent,
7875,32,*,"Cascade Canyon, Helmet Safety, 10 students",
7876,33,*,"Loma Verde, Bicycle Rodeo incl. U-Haul pick up, 50 students",
7877,45,*,"downloading photos of middle school pograms from camera, preparation of equipment for Basic Street Skills presentation",
7878,45,*,"bicycle give-away event & rodeo, incl. pick up of bikes from SQFD",
7879,33,*,"Coleman, Bicycle Rodeo, 50 students",
7880,32,*,"Cascade Canyon, Traffic Safety Game, 10 students",
7881,43,*,revision of e-mails re:scheduling and programming,
7882,7,*,"monthly report edits, annual report content coord",
7883,7,*,programmatic oversight,
7884,7,*,Teen program progress and expansion update,
7885,8,*,"Delivered contest supplies to Lower and Upper Brookside, Manor, Sun Valley, Lu Sutton, Cascase Canyon",
7886,42,*,Preparations and attendance at the Novato TF Meetiing,
7887,42,*,"Follow-up to Novato TF meeting with David Harlan, Eric Ridell and Michelle Camicia",
7888,14,*,Email and phone communications with SR2S staff regarding program planning,
7889,8,*,"Team leaders support, pPlastic sleeves, raffle tickets for Tasmin",
7890,45,*,Planning for March 4 meeting,
7891,8,*,Wrote and eblasted email to Team Leaders about publicity and poster art.  Follow-up. Scheduled classes.  Ongoing support regarding spring contests.,
7892,7,*,Prepared and submitted expense report,
7893,31,*,Spring newsletter coordination and mailing,
7894,43,*,"General communications with SR2S by phone and email regarding program planning, brainstorming and implementation of project work",
7895,45,*,Prep work and load-up for Teens Go Green leadership meeting,
7896,42,*,Worked on Novato TF notes,
7897,29,*,New helmet video planning,
7898,45,*,"Teens Go Green Leadership meeting in San Rafael: Set-up, attendance and clean-up",
7899,14,*,Planning meeting with Wendi and Peggy regarding spring project work,
7900,42,*,updated databases - unsubscribe,
7901,45,*,Delivered contest supplies to Drake High School,
7902,14,*,"Pedal Power eblast #3, drafted email and eblasted to team leaders, follow-up, meeting with Ted from Wade Thomas, general team leader support",
7903,31,*,"March e-newsletter, edit and eblast to database, unsubscribe follow-up",
7904,8,*,"Scheduling of Poster Art classes - Olive, Hamilton, Dixie, Marin Primary, Lycee Francais, Loma Verde, Manor",
7905,13,*,Monthly invoicing,
7906,8,*,Poster Art sign making session at Marin Primary and Middle School in Larkspur with Allison Fragakis and Green Team,
7907,14,*,Ongoing team leader support regarding spring contests,
7908,8,*,Poster Art sign making session with Green Team at Olive School in Novato,
7909,8,*,Poster Art sign making session at Loma Verde School in Novato,
7910,42,*,Novato TF Notes,
7911,14,*,Database updates to Filemaker,
7912,8,*,Poster Art sign making session with Green Team at Dixie School in Novato,
7913,43,*,"General communications with SR2S staff by phone and email regarding program planning, brainstorming, office and implementation/coordination of project work",
7914,42,*,Eblast agenda and follow-up,
7915,8,*,"Poster board order for Poster Art, meeting with Renee, supplies to Michelle",
7916,28,*,"Entered Poster Art classes into Filemaker, Loma Verde Rodeo - sub, Lycee Francais - Poster Art - Heather, Manor School - Poster Art",
7917,8,*,Poster Art class at Hamilton,
7918,14,*,"Meeting with Peggy and Wendi about project work, team leader meeting and bike giveaway",
7919,42,*,Eblast Novato meeting notes,
7920,8,*,"Email #4 to Team Leaders - Photo of Marin Bike, follow-up emails",
7921,14,*,Volunteer list to Bob,
7922,29,*,Loma Verde Rodeo,
7923,45,*,White Hill contest,
7924,8,*,"Follow-up with Paul Caroll and Allison Fragakis, contest followup and coordination",
7925,43,*,"Emails with staff, daily phone calls",
7926,33,*,Old Mill rodeo from January (not billed),
7927,33,*,St Anselm rodeo,
7928,33,*,Loma Verde Rodeo,
7929,33,*,Coleman Rodeo,
7930,32,*,Contest-deliver supplies to schools,
7931,28,*,"Scheduling- contact schools, develop schedules, rodeo staffing",
7932,28,*,"schedulung: research contects for new schools, send program intro letters, schedule classes",
7933,32,*,"contest supplies- organize, sort,deliver supplies",
7934,42,*,San Rafae task force planning - send out notice of change of meeting,
7935,31,*,"SR2S Spring News letter: labels, sorting",
7936,28,*,"Scheduling, letter/forms to schools, develop schedules, schedule staff",
7937,31,*,"Newsletter-organize labeling, sort groups, complete PO form, supervise volunteer",
7938,8,*,contest- deliver supplies to schools. Develop checklist for planning,
7939,45,*,Donation - coordinating donation from parent at Tam Valley for bike giveaway,
7940,33,*,Rodeo- st anselms- set-up -cancled.poster art,
7941,42,*,Dixie Task Force- send out agenda,
7942,42,*,MV task force send out notice,
7943,43,*,communications: donations for bike lockis,
7944,28,*,"scheduling: staff, rodeos, blender",
7945,8,*,"contest: order supplies, deliver",
7946,42,*,"Dixie Task force; planning meeting; send agenda, pospone meeting",
7947,42,*,"Mill Valley Task Force notes, finailze, incorporate edits and send out",
7948,14,*,Team Leader binder materials,
7949,28,*,"scheduling; uhaul, staff, new hires",
7950,14,*,"staff meeting; contest, survey, scheduling",
7951,32,*,"contest-checklist, deliver supplies",
7952,42,*,send out san Rafael Task Force agenda,
7953,11,*,prepare for meeting next week for Canal Gardens and Trails; followup w/david,
7954,43,*,"go through emails, schoolpool novato taslk force, staff inquiries",
7955,42,*,"Novato Task Force meeting, prepare and follow-up",
7956,1,*,meeting with Deb and David to discuss the MCF grant work plan,
7957,42,*,Park Walkabout,
7958,21,*,develop teacher instructions for Faith and Fantasia,
7959,8,*,review weekly eblast for spring contest,
7960,11,*,call to prepare for Canals and Trails meeting attend meeting; follow up,
7961,45,*,prepare for teen meeting,
7962,43,*,"responding to emails and phone calls from staff and task force members., inquiries",
7963,23,*,"update Mill Valley matrix, create Park Travel plan., Novato matrix",
7964,45,*,teen meeting,
7965,7,*,shopping for supplies,
7966,14,*,"meeting with Peggy and laura to discuss spring contests, bike giveaway, scheduling, and other projects.",
7967,31,*,work on enewslettr,
7968,18,*,"Tam's annual report copy - gather information, edit, finalize",
7969,22,*,add expenses to invoice,
