TimeLogProperty_ID,TimeLog_IDRef,ProjPropEnum_IDRef
8866,38549,17
8867,38551,9
8868,38552,39
8869,38554,31
8870,38556,17
8871,38557,39
8872,38558,14
8873,38559,39
8874,38560,39
8875,38584,29
8876,38649,63
8877,38653,30
8878,38655,17
8879,38657,29
8880,38658,63
8881,38659,30
8882,38660,29
8883,38661,23
8884,38664,30
8885,38665,30
8886,38676,91
8887,38692,86
8888,38697,71
8889,38702,13
8890,38704,13
8891,38709,13
8892,38710,13
8893,38711,13
8894,38712,71
8895,38732,29
8896,38733,42
8897,38738,28
8898,38739,42
8899,38742,4
8900,38806,86
8901,38822,4
8902,38824,31
8903,38825,39
8904,38826,14
8905,38828,75
8906,38830,14
8907,38831,39
8908,38832,75
8909,38834,43
8910,38835,43
8911,38836,15
8912,38840,39
8913,38841,14
8914,38843,75
8915,38849,4
8916,38850,63
8917,38852,13
8918,38855,13
8919,38857,13
8920,38860,13
8921,38861,71
8922,38862,4
8923,38863,15
8924,38864,15
8925,38865,4
8926,38866,4
8927,38868,14
8928,38869,39
8929,38870,4
8930,38871,15
8931,38872,60
8932,38873,15
8933,38875,14
8934,38876,14
8935,38878,28
8936,38879,39
8937,38880,4
8938,38881,4
8939,38884,87
8940,38885,87
8941,38886,87
8942,38899,88
8943,38948,4
8944,38949,4
8945,38969,29
8946,38970,42
8947,38980,28
8948,38994,29
8949,38995,42
8950,38996,28
8951,38997,23
8952,38998,28
8953,39000,28
8954,39004,13
8955,39006,13
8956,39007,19
8957,39009,13
8958,39020,59
8959,39023,13
8960,39027,13
8961,39028,13
8962,39031,13
8963,39032,13
8964,39033,13
8965,39034,35
8966,39035,59
8967,39036,13
8968,39038,4
8969,39039,63
8970,39041,4
8971,39047,60
8972,39048,63
8973,39053,63
8974,39055,4
8975,39057,60
8976,39127,29
8977,39132,23
8978,39133,23
8979,39134,73
8980,39135,28
8981,39136,42
8982,39137,29
8983,39138,29
8984,39147,29
8985,39148,43
8986,39149,28
8987,39151,42
8988,39158,42
8989,39159,28
8990,39160,19
8991,39163,31
8992,39164,15
8993,39165,19
8994,39166,19
8995,39167,14
8996,39169,43
8997,39170,43
8998,39171,17
8999,39172,19
9000,39177,90
9001,39191,88
9002,39197,31
9003,39211,88
9004,39212,88
9005,39213,17
9006,39214,63
9007,39215,30
9008,39218,42
9009,39222,63
9010,39223,15
9011,39227,42
9012,39231,13
9013,39232,13
9014,39233,13
9015,39234,13
9016,39235,13
9017,39240,13
9018,39263,31
9019,39264,15
9020,39265,43
9021,39266,17
9022,39267,31
9023,39268,43
9024,39269,17
9025,39272,91
9026,39275,17
9027,39291,20
9028,39303,90
9029,39304,89
9030,39305,89
9031,39325,43
9032,39328,23
9033,39329,23
9034,39340,29
9035,39341,42
9036,39342,28
9037,39343,23
9038,39348,23
9039,39349,23
9040,39354,29
9041,39355,42
9042,39356,28
9043,39357,23
9044,39359,88
9045,39405,43
9046,39407,51
9047,39409,11
9048,39410,19
9049,39412,20
9050,39414,59
9051,39416,51
9052,39417,59
9053,39418,43
9054,39419,63
9055,39422,43
9056,39425,63
9057,39426,19
9058,39428,63
9059,39432,63
9060,39434,63
9061,39435,63
9062,39436,63
9063,39457,13
9064,39458,13
9065,39461,13
9066,39462,25
9067,39464,13
9068,39468,43
9069,39469,19
9070,39470,19
9071,39471,59
9072,39472,19
9073,39473,20
9074,39474,51
9075,39475,13
9076,39476,13
9077,39498,11
9078,39518,86
9079,39519,86
9080,39524,51
9081,39525,89
9082,39526,89
9083,39528,91
9084,39571,11
9085,39572,42
9086,39573,14
9087,39574,11
9088,39576,42
9089,39577,42
9090,39578,42
9091,39579,51
9092,39580,1
9093,39582,14
9094,39584,23
9095,39603,29
9096,39604,42
9097,39605,42
9098,39606,42
9099,39607,70
9100,39608,28
9101,39612,29
9102,39613,29
9103,39615,11
9104,39620,30
9105,39621,63
9106,39624,11
9107,39626,100
9108,39630,90
9109,39687,51
9110,39706,33
9111,39707,68
9112,39708,101
9113,39720,43
9114,39721,43
9115,39722,43
9116,39727,29
9117,39728,29
9118,39729,42
9119,39730,59
9120,39731,28
9121,39732,101
9122,39733,70
9123,39734,70
9124,39735,29
9125,39741,42
9126,39742,43
9127,39743,43
9128,39744,43
9129,39746,43
9130,39756,101
9131,39757,88
9132,39758,68
9133,39818,25
9134,39819,2
9135,39821,19
9136,39822,33
9137,39823,33
9138,39824,1
9139,39825,68
9140,39826,101
9141,39827,101
9142,39829,2
9143,39833,2
9144,39834,43
9145,39835,25
9146,39838,2
9147,39840,63
9148,39842,33
9149,39843,1
9150,39846,43
9151,39849,43
9152,39850,43
9153,39851,43
9154,39852,43
9155,39853,43
9156,39855,33
9157,39856,101
9158,39857,25
9159,39858,55
9160,39860,55
9161,39861,70
9162,39862,70
9163,39863,20
9164,39864,25
9165,39865,55
9166,39866,55
9167,39867,59
9168,39873,13
9169,39874,70
9170,39877,25
9171,39878,13
9172,39879,13
9173,39880,70
9174,39888,101
9175,39893,86
9176,39901,97
9177,39907,1
9178,39908,39
9179,39910,97
9180,39911,25
9181,39912,1
9182,39915,97
9183,39916,41
9184,39922,42
9185,39926,28
9186,39927,28
9187,39938,25
9188,39939,97
9189,39940,97
9190,39941,41
9191,39942,63
9192,39943,43
9193,39947,25
9194,39948,1
9195,39949,25
9196,39951,2
9197,39956,41
9198,39958,1
9199,39959,28
9200,39961,39
9201,39962,41
9202,39963,1
9203,39964,39
9204,39965,25
9205,40034,1
9206,40036,51
9207,40097,29
9208,40098,42
9209,40100,18
9210,40108,29
9211,40109,42
9212,40110,42
9213,40113,28
9214,40114,42
9215,40115,69
9216,40121,84
9217,40127,86
9218,40128,88
9219,40129,2
9220,40141,88
9221,40142,88
9222,40143,90
9223,40144,90
9224,40145,90
9225,40148,64
9226,40149,69
9227,40150,2
9228,40151,64
9229,40153,84
9230,40155,2
9231,40157,50
9232,40158,50
9233,40159,50
9234,40160,69
9235,40161,64
9236,40162,75
9237,40163,64
9238,40164,69
9239,40180,50
9240,40181,43
9241,40182,43
9242,40183,43
9243,40191,84
9244,40194,30
9245,40195,2
9246,40197,69
9247,40198,63
9248,40199,69
9249,40201,50
9250,40202,63
9251,40203,42
9252,40204,63
9253,40206,63
9254,40207,64
9255,40208,63
9256,40209,69
9257,40229,29
9258,40232,63
9259,40240,90
9260,40310,69
9261,40311,28
9262,40312,28
9263,40313,28
9264,40318,29
