activity_id,description,timestamp
7824,"Scheduling and communication with Pleasant Valley about Pedal Power Assembly","2009-03-18 00:00:00"
7825,"Planning for Connections presentation at White Hill MS","2009-03-18 00:00:00"
7826,"Communication with Kent Team Leader to coordinate the Bike Blender and  poster making event","2009-03-18 00:00:00"
7827,"Coordinated events for Miller Creeks Bike Give-away event at Hamilton photo release form - Spanish, waiver, etc., follow-up with Hamilton & Loma Verde Team Leaders about March 28 event and action items.","2009-03-18 00:00:00"
7828,"Travel from office tofrom San Rafael pick up Bike Blender and supplies for Kent Bike Blender event","2009-03-19 00:00:00"
7829,"Travel, planning for White Hill club meeting, and TGG Values class at WH Connections classroom, sign-ups for Spring Contest taken","2009-03-19 00:00:00"
7830,"Bacich Pedal Power Assembly communication and scheduling","2009-03-19 00:00:00"
7831,"Communication with Drake Comacad regarding Transportation video status","2009-03-19 00:00:00"
7832,"Communication with Miller Creek regarding Eco-Challenge contest results and upcoming event at Hamilton school","2009-03-19 00:00:00"
7833,"Communication with Kent Team Leader regarding advertising Bike Skills classes in school newspaper","2009-03-19 00:00:00"
7834,"Staff meeting","2009-03-20 00:00:00"
7835,"Travel tofrom Kent for bike blender and poster making event for Bike Skills classes classes","2009-03-20 00:00:00"
7836,"Travel tofrom Hamilton to match bikes with student recipients.","2009-03-20 00:00:00"
7837,"Travel to Hamilton to assist Miller Creek Team Leader with matching bikes to list of recipients, devised plan for matching.","2009-03-23 00:00:00"
7838,"Prepped for, travel to from with supplies, for Kent Poster Making event to advertise for Spring Contest and Bike Skills classes","2009-03-23 00:00:00"
7839,"Met with Frances and Heather to review  edit new Bikes Skills class for MS","2009-03-24 00:00:00"
7840,"Coordination e-mails for Miller Creek club meeting and Bike distribution event for Hamilton Loma Verde students","2009-03-25 00:00:00"
7841,"Communication with Team Leader at Kent regarding new advertisements for Bike Skills classes and possible date change due to conflict with schedule at Kent.","2009-03-25 00:00:00"
7842,"Club meeting at Miller Creek to discuss March 28th bike donation event at Hamilton Loma Verde.","2009-03-25 00:00:00"
7843,"Coordination of Club meeting and Contest Roll out dates with White Hill staff","2009-03-26 00:00:00"
7844,"Miller Creek Club event to distribute bikes to Loma Verde  Hamilton families revised liability waiver, copied photo release forms, loaded supplies helmetslocksbike blender etc into van, travel, set-up for event including rodeo, breakdown, returned suppliesbike blender to office.","2009-03-28 00:00:00"
7845,"Prep for and Club meeting at White Hill middle school to launch spring contest","2009-03-29 00:00:00"
7846,"Confirmation with Bacich about Pedal Power Assembly - pre-skit rehearsal","2009-03-29 00:00:00"
7847,"Coordination of final edit meeting for Middle School Bike Skills classes","2009-03-29 00:00:00"
7848,"Strawberry Point, Traffic Safety Game, 25 students","2009-02-23 00:00:00"
7849,"Manor, Traffic Safety Game, 25 students","2009-02-23 00:00:00"
7850,"mending Traffic Safety display board","2009-02-23 00:00:00"
7851,"prep for Manor WAB","2009-02-23 00:00:00"
7852,"e-mail follow-up rescheduling, U-Haul pick ups, etc.","2009-02-24 00:00:00"
7853,"Manor, Helmet Safety, 0 students postponed","2009-02-24 00:00:00"
7854,"typing notes form Teen Team Leader break out group","2009-02-25 00:00:00"
7855,"sorting out class schedule, handout prep fro classes, e-mail follow up","2009-02-25 00:00:00"
7856,"St. Anselms, Bicycle Rodeo,","2009-02-25 00:00:00"
7857,"Manor, Helmet Safety, 50 students","2009-02-26 00:00:00"
7858,"Strawberry Point, Helmet Safety, 50 students","2009-03-02 00:00:00"
7859,"Manor, Helmet Safety, 25 students","2009-03-02 00:00:00"
7860,"Teen Team Leader meeting incl. prep & tear down additions to middle school gameshow","2009-03-03 00:00:00"
7861,"Lynwood, Walk Around the Block, 70 students","2009-03-03 00:00:00"
7862,"St. Anselms, Traffic Safety Game, 29 students","2009-03-03 00:00:00"
7863,"St. Anselms, Walk Around the Block, 30 students","2009-03-03 00:00:00"
7864,"revising e-mails rescheduling and Safe Routes meetings","2009-03-16 00:00:00"
7865,"coordinating availability for middlehigh school activities","2009-03-16 00:00:00"
7866,"meeting at Hamilton ES to organize final segment of Miller Creek Teen Challenge revision of event location","2009-03-17 00:00:00"
7867,"rescheduling classes, coordinating schedule with colleagues, schedule review","2009-03-17 00:00:00"
7868,"Manor, Walk Around the Block, 39 students","2009-03-17 00:00:00"
7869,"Manor, Traffic Safety Game, 50 students","2009-03-18 00:00:00"
7870,"maintaining middlehigh school bike fleet, revision of middle school power point presentation","2009-03-18 00:00:00"
7871,"revising e-mails re upcoming classes & programs","2009-03-23 00:00:00"
7872,"training on Microsoft Works for class scheduling in Peggys absence, coordinating schedule with colleagues","2009-03-23 00:00:00"
7873,"putting curriculum up on the server","2009-03-23 00:00:00"
7874,"review of Powerpoint presentation for Kent","2009-03-23 00:00:00"
7875,"Cascade Canyon, Helmet Safety, 10 students","2009-03-23 00:00:00"
7876,"Loma Verde, Bicycle Rodeo incl. U-Haul pick up, 50 students","2009-03-24 00:00:00"
7877,"downloading photos of middle school pograms from camera, preparation of equipment for Basic Street Skills presentation","2009-03-24 00:00:00"
7878,"bicycle give-away event & rodeo, incl. pick up of bikes from SQFD","2009-03-24 00:00:00"
7879,"Coleman, Bicycle Rodeo, 50 students","2009-03-27 00:00:00"
7880,"Cascade Canyon, Traffic Safety Game, 10 students","2009-03-27 00:00:00"
7881,"revision of e-mails rescheduling and programming","2009-03-30 00:00:00"
7882,"monthly report edits, annual report content coord","2009-03-02 00:00:00"
7883,"programmatic oversight","2009-03-16 00:00:00"
7884,"Teen program progress and expansion update","2009-03-23 00:00:00"
7885,"Delivered contest supplies to Lower and Upper Brookside, Manor, Sun Valley, Lu Sutton, Cascase Canyon","2009-02-26 00:00:00"
7886,"Preparations and attendance at the Novato TF Meetiing","2009-02-26 00:00:00"
7887,"Follow-up to Novato TF meeting with David Harlan, Eric Ridell and Michelle Camicia","2009-02-27 00:00:00"
7888,"Email and phone communications with SR2S staff regarding program planning","2009-02-27 00:00:00"
7889,"Team leaders support, pPlastic sleeves, raffle tickets for Tasmin","2009-02-27 00:00:00"
7890,"Planning for March 4 meeting","2009-02-27 00:00:00"
7891,"Wrote and eblasted email to Team Leaders about publicity and poster art.  Follow-up. Scheduled classes.  Ongoing support regarding spring contests.","2009-03-02 00:00:00"
7892,"Prepared and submitted expense report","2009-03-06 00:00:00"
7893,"Spring newsletter coordination and mailing","2009-03-02 00:00:00"
7894,"General communications with SR2S by phone and email regarding program planning, brainstorming and implementation of project work","2009-03-02 00:00:00"
7895,"Prep work and load-up for Teens Go Green leadership meeting","2009-03-03 00:00:00"
7896,"Worked on Novato TF notes","2009-03-04 00:00:00"
7897,"New helmet video planning","2009-03-05 00:00:00"
7898,"Teens Go Green Leadership meeting in San Rafael Set-up, attendance and clean-up","2009-03-04 00:00:00"
7899,"Planning meeting with Wendi and Peggy regarding spring project work","2009-03-05 00:00:00"
7900,"updated databases - unsubscribe","2009-03-06 00:00:00"
7901,"Delivered contest supplies to Drake High School","2009-03-09 00:00:00"
7902,"Pedal Power eblast 3, drafted email and eblasted to team leaders, follow-up, meeting with Ted from Wade Thomas, general team leader support","2009-03-09 00:00:00"
7903,"March e-newsletter, edit and eblast to database, unsubscribe follow-up","2009-03-10 00:00:00"
7904,"Scheduling of Poster Art classes - Olive, Hamilton, Dixie, Marin Primary, Lycee Francais, Loma Verde, Manor","2009-03-09 00:00:00"
7905,"Monthly invoicing","2009-03-13 00:00:00"
7906,"Poster Art sign making session at Marin Primary and Middle School in Larkspur with Allison Fragakis and Green Team","2009-03-16 00:00:00"
7907,"Ongoing team leader support regarding spring contests","2009-03-16 00:00:00"
7908,"Poster Art sign making session with Green Team at Olive School in Novato","2009-03-18 00:00:00"
7909,"Poster Art sign making session at Loma Verde School in Novato","2009-03-19 00:00:00"
7910,"Novato TF Notes","2009-03-20 00:00:00"
7911,"Database updates to Filemaker","2009-03-17 00:00:00"
7912,"Poster Art sign making session with Green Team at Dixie School in Novato","2009-03-20 00:00:00"
7913,"General communications with SR2S staff by phone and email regarding program planning, brainstorming, office and implementationcoordination of project work","2009-03-16 00:00:00"
7914,"Eblast agenda and follow-up","2009-03-23 00:00:00"
7915,"Poster board order for Poster Art, meeting with Renee, supplies to Michelle","2009-03-23 00:00:00"
7916,"Entered Poster Art classes into Filemaker, Loma Verde Rodeo - sub, Lycee Francais - Poster Art - Heather, Manor School - Poster Art","2009-03-23 00:00:00"
7917,"Poster Art class at Hamilton","2009-03-24 00:00:00"
7918,"Meeting with Peggy and Wendi about project work, team leader meeting and bike giveaway","2009-03-24 00:00:00"
7919,"Eblast Novato meeting notes","2009-03-23 00:00:00"
7920,"Email 4 to Team Leaders - Photo of Marin Bike, follow-up emails","2009-03-26 00:00:00"
7921,"Volunteer list to Bob","2009-03-27 00:00:00"
7922,"Loma Verde Rodeo","2009-03-25 00:00:00"
7923,"White Hill contest","2009-03-26 00:00:00"
7924,"Follow-up with Paul Caroll and Allison Fragakis, contest followup and coordination","2009-03-29 00:00:00"
7925,"Emails with staff, daily phone calls","2009-03-29 00:00:00"
7926,"Old Mill rodeo from January not billed","2009-02-26 00:00:00"
7927,"St Anselm rodeo","2009-03-12 00:00:00"
7928,"Loma Verde Rodeo","2009-03-25 00:00:00"
7929,"Coleman Rodeo","2009-03-27 00:00:00"
7930,"Contest-deliver supplies to schools","2009-02-26 00:00:00"
7931,"Scheduling- contact schools, develop schedules, rodeo staffing","2009-02-26 00:00:00"
7932,"schedulung research contects for new schools, send program intro letters, schedule classes","2009-03-02 00:00:00"
7933,"contest supplies- organize, sort,deliver supplies","2009-03-04 00:00:00"
7934,"San Rafae task force planning - send out notice of change of meeting","2009-03-05 00:00:00"
7935,"SR2S Spring News letter labels, sorting","2009-03-05 00:00:00"
7936,"Scheduling, letterforms to schools, develop schedules, schedule staff","2009-03-09 00:00:00"
7937,"Newsletter-organize labeling, sort groups, complete PO form, supervise volunteer","2009-03-09 00:00:00"
7938,"contest- deliver supplies to schools. Develop checklist for planning","2009-03-10 00:00:00"
7939,"Donation - coordinating donation from parent at Tam Valley for bike giveaway","2009-03-10 00:00:00"
7940,"Rodeo- st anselms- set-up -cancled.poster art","2009-03-12 00:00:00"
7941,"Dixie Task Force- send out agenda","2009-03-12 00:00:00"
7942,"MV task force send out notice","2009-03-13 00:00:00"
7943,"communications donations for bike lockis","2009-03-16 00:00:00"
7944,"scheduling staff, rodeos, blender","2009-03-16 00:00:00"
7945,"contest order supplies, deliver","2009-03-18 00:00:00"
7946,"Dixie Task force planning meeting send agenda, pospone meeting","2009-03-18 00:00:00"
7947,"Mill Valley Task Force notes, finailze, incorporate edits and send out","2009-03-23 00:00:00"
7948,"Team Leader binder materials","2009-03-23 00:00:00"
7949,"scheduling uhaul, staff, new hires","2009-03-24 00:00:00"
7950,"staff meeting contest, survey, scheduling","2009-03-24 00:00:00"
7951,"contest-checklist, deliver supplies","2009-03-24 00:00:00"
7952,"send out san Rafael Task Force agenda","2009-03-25 00:00:00"
7953,"prepare for meeting next week for Canal Gardens and Trails followup wdavid","2009-02-26 00:00:00"
7954,"go through emails, schoolpool novato taslk force, staff inquiries","2009-02-26 00:00:00"
7955,"Novato Task Force meeting, prepare and follow-up","2009-02-26 00:00:00"
7956,"meeting with Deb and David to discuss the MCF grant work plan","2009-02-27 00:00:00"
7957,"Park Walkabout","2009-02-27 00:00:00"
7958,"develop teacher instructions for Faith and Fantasia","2009-03-02 00:00:00"
7959,"review weekly eblast for spring contest","2009-03-02 00:00:00"
7960,"call to prepare for Canals and Trails meeting attend meeting follow up","2009-03-02 00:00:00"
7961,"prepare for teen meeting","2009-03-02 00:00:00"
7962,"responding to emails and phone calls from staff and task force members., inquiries","2009-03-02 00:00:00"
7963,"update Mill Valley matrix, create Park Travel plan., Novato matrix","2009-03-03 00:00:00"
7964,"teen meeting","2009-03-04 00:00:00"
7965,"shopping for supplies","2009-03-04 00:00:00"
7966,"meeting with Peggy and laura to discuss spring contests, bike giveaway, scheduling, and other projects.","2009-03-05 00:00:00"
7967,"work on enewslettr","2009-03-05 00:00:00"
